sym,tf,group,cond,h,win,n,mean_pips,t
USDJPY,60min,hour,h05,2,oos,515,-0.4589320388348718,-0.39457175633649694
USDJPY,60min,hour,h06,2,is,617,0.7945705024311419,0.8302027364063975
USDJPY,60min,hour,h06,2,oos,515,1.1266990291261492,0.8308904888125654
USDJPY,60min,hour,h07,2,is,617,-0.7106969205834623,-0.5733137697760281
USDJPY,60min,hour,h07,2,oos,515,1.2649514563106903,1.0524933689324096
USDJPY,60min,hour,h08,2,is,617,-0.2059157212317364,-0.19782472784949293
USDJPY,60min,hour,h08,2,oos,515,0.5548543689321026,0.5383278735536245
USDJPY,60min,hour,h09,2,is,617,0.9636142625607289,1.2509393382480667
USDJPY,60min,hour,h09,2,oos,515,0.24902912621354234,0.265678553489008
USDJPY,60min,hour,h10,2,is,617,1.2495948136142707,1.6208438214043712
USDJPY,60min,hour,h10,2,oos,515,-0.3213592233010649,-0.37507711023099105
USDJPY,60min,hour,h11,2,is,617,0.9473257698541764,0.7969535742996334
USDJPY,60min,hour,h11,2,oos,515,0.7989320388349721,0.5245660062734582
USDJPY,60min,hour,h12,2,is,617,0.11677471636952097,0.07255215201413362
USDJPY,60min,hour,h12,2,oos,515,-0.5322330097086798,-0.29768920628739654
USDJPY,60min,hour,h13,2,is,617,-0.4469205834683828,-0.2672630328721154
USDJPY,60min,hour,h13,2,oos,515,-1.1961165048544014,-0.8240866581486088
USDJPY,60min,hour,h14,2,is,617,-0.1824149108589748,-0.12482481912819203
USDJPY,60min,hour,h14,2,oos,515,1.901844660194296,1.4138952104459823
USDJPY,60min,hour,h15,2,is,617,0.8908427876823358,0.8943629358997163
USDJPY,60min,hour,h15,2,oos,515,1.9340776699028843,1.7257865342094494
USDJPY,60min,hour,h16,2,is,617,1.3190437601296425,1.593967542290124
USDJPY,60min,hour,h16,2,oos,515,0.15582524271832143,0.1655901375874403
USDJPY,60min,hour,h17,2,is,617,0.07204213938412903,0.08808303660662858
USDJPY,60min,hour,h17,2,oos,515,0.2251456310679573,0.23576211241837725
USDJPY,60min,hour,h18,2,is,617,0.1473257698540786,0.1977482813493465
USDJPY,60min,hour,h18,2,oos,515,1.1666019417476023,1.401417688965863
USDJPY,60min,hour,h19,2,is,617,1.2103727714748516,2.0489493621581696
USDJPY,60min,hour,h19,2,oos,515,0.12582524271849552,0.137669132164125
USDJPY,60min,hour,h20,2,is,617,1.1028363047002572,2.0646537079481533
USDJPY,60min,hour,h20,2,oos,515,-2.4829126213592025,-2.6404469059641418
USDJPY,60min,hour,h21,2,is,617,-0.03727714748784275,-0.06816432157585996
USDJPY,60min,hour,h21,2,oos,515,-1.9753398058251272,-2.4585482317218514
USDJPY,60min,hour,h22,2,is,617,-1.7792544570503046,-2.7885393978486466
USDJPY,60min,hour,h22,2,oos,515,0.22310679611644432,0.24325607564479665
USDJPY,60min,hour,h23,2,is,617,-0.9021880064829808,-0.9963863321407921
USDJPY,60min,hour,h23,2,oos,514,0.3247081712061338,0.2621745069604257
USDJPY,60min,dow,dow0,2,is,2449,1.3785830951408662,3.266415450110841
USDJPY,60min,dow,dow0,2,oos,2064,0.573062015503876,0.9581630294823186
USDJPY,60min,dow,dow1,2,is,2496,0.6706330128205198,1.2477620708997648
USDJPY,60min,dow,dow1,2,oos,2065,0.5088135593220217,0.9607577491667959
USDJPY,60min,dow,dow2,2,is,2450,-0.5662448979591921,-1.0779596724576268
USDJPY,60min,dow,dow2,2,oos,2065,-0.16009685230023019,-0.23478584779085315
USDJPY,60min,dow,dow3,2,is,2472,-0.7120145631067989,-1.206074136375383
USDJPY,60min,dow,dow3,2,oos,2042,-0.09424583741431203,-0.15529437092355447
USDJPY,60min,dow,dow4,2,is,2473,0.7401940962393966,1.2558736065404765
USDJPY,60min,dow,dow4,2,oos,2088,-0.05821360153255581,-0.0902075805890097
USDJPY,60min,vol,vol_low,2,is,4767,0.02762743864065289,0.14004072116061891
USDJPY,60min,vol,vol_low,2,oos,4191,0.1888809353376458,0.7090923368912427
USDJPY,60min,vol,vol_mid,2,is,4659,0.5746941403734824,1.6367005593200874
USDJPY,60min,vol,vol_mid,2,oos,4084,-0.4917360430950267,-1.2821573345328037
USDJPY,60min,vol,vol_high,2,is,4991,0.47140853536364585,1.0141445024215543
USDJPY,60min,vol,vol_high,2,oos,4175,0.583341317365273,1.1304160603359577
USDJPY,60min,z50,z<-2,2,is,916,1.6541484716156976,1.5690053677887144
USDJPY,60min,z50,z<-2,2,oos,810,1.8093827160494258,1.6541683718189737
USDJPY,60min,z50,z-2..-1,2,is,2293,-0.9815307457479454,-1.7957952417745895
USDJPY,60min,z50,z-2..-1,2,oos,1965,-0.9672519083970038,-1.4410050461902106
USDJPY,60min,z50,z-1..1,2,is,6849,0.46892977076946213,1.7247280680267805
USDJPY,60min,z50,z-1..1,2,oos,6060,-0.08080858085806972,-0.26058073599497905
USDJPY,60min,z50,z1..2,2,is,3367,-0.020611820611815643,-0.05143619275011049
USDJPY,60min,z50,z1..2,2,oos,2498,-0.33446757405924926,-0.7064784079973798
USDJPY,60min,z50,z>2,2,is,1442,1.8871359223300976,2.475551010256561
USDJPY,60min,z50,z>2,2,oos,1117,2.6670098478066104,3.179374723862263
USDJPY,60min,mom4,mom4-,2,is,5974,0.1623870103783007,0.4754924406009078
USDJPY,60min,mom4,mom4-,2,oos,5058,-0.16622182680900421,-0.4155767800506145
USDJPY,60min,mom4,mom4+,2,is,6727,0.5435483870967807,1.6832639241745642
USDJPY,60min,mom4,mom4+,2,oos,5505,0.43247048138054883,1.177389115914358
USDJPY,60min,mom24,mom24-,2,is,6401,0.14627401968442408,0.46501540048143053
USDJPY,60min,mom24,mom24-,2,oos,5587,0.19858600322176884,0.539249050902888
USDJPY,60min,mom24,mom24+,2,is,8359,0.42680942696494856,1.6142892469220576
USDJPY,60min,mom24,mom24+,2,oos,6709,0.05279475331643378,0.17717296259848198
USDJPY,60min,hour,h00,4,is,725,0.5793793103448264,0.44636491840495646
USDJPY,60min,hour,h00,4,oos,606,0.4610561056105676,0.3311886282755488
USDJPY,60min,hour,h01,4,is,617,0.9826580226904242,0.7403602237632106
USDJPY,60min,hour,h01,4,oos,515,-0.24941747572824527,-0.1691251887793118
USDJPY,60min,hour,h02,4,is,617,1.2478930307940916,0.9868348606070227
USDJPY,60min,hour,h02,4,oos,515,0.16456310679606617,0.11178139288610145
USDJPY,60min,hour,h03,4,is,617,1.663290113452184,1.329621676719116
USDJPY,60min,hour,h03,4,oos,515,-1.846213592232973,-1.181388699959837
USDJPY,60min,hour,h04,4,is,617,1.7638573743922104,1.4418559386309593
USDJPY,60min,hour,h04,4,oos,515,0.11194174757280644,0.06572355495756617
USDJPY,60min,hour,h05,4,is,617,0.538978930307961,0.365942893594702
USDJPY,60min,hour,h05,4,oos,515,0.8060194174758185,0.49930058224270524
USDJPY,60min,hour,h06,4,is,617,0.5886547811994055,0.4201665352795901
USDJPY,60min,hour,h06,4,oos,515,1.6815533980582518,0.9495774686568601
USDJPY,60min,hour,h07,4,is,617,0.25291734197726656,0.17605436973274483
USDJPY,60min,hour,h07,4,oos,515,1.5139805825242327,0.9668503777114931
USDJPY,60min,hour,h08,4,is,617,1.0436790923825343,0.7319017136785695
USDJPY,60min,hour,h08,4,oos,515,0.2334951456310377,0.16829146241810072
USDJPY,60min,hour,h09,4,is,617,1.9109400324149053,1.3461894312609972
USDJPY,60min,hour,h09,4,oos,515,1.0479611650485143,0.5859963007045841
USDJPY,60min,hour,h10,4,is,617,1.3663695299837917,0.7669486393941813
USDJPY,60min,hour,h10,4,oos,515,-0.8535922330097447,-0.43017704994542805
USDJPY,60min,hour,h11,4,is,617,0.5004051863857937,0.24342914857286913
USDJPY,60min,hour,h11,4,oos,515,-0.3971844660194293,-0.19367055143208467
USDJPY,60min,hour,h12,4,is,617,-0.06564019448945382,-0.0284691350074108
USDJPY,60min,hour,h12,4,oos,515,1.3696116504856162,0.63073903246006
USDJPY,60min,hour,h13,4,is,617,0.44392220421395295,0.21763793169773424
USDJPY,60min,hour,h13,4,oos,515,0.7379611650484829,0.3981935931196448
USDJPY,60min,hour,h14,4,is,617,1.1366288492706678,0.7385813046274311
USDJPY,60min,hour,h14,4,oos,515,2.0576699029126173,1.1982890208305803
USDJPY,60min,hour,h15,4,is,617,0.9628849270664648,0.7360613608769508
USDJPY,60min,hour,h15,4,oos,515,2.1592233009708415,1.4559467609393975
USDJPY,60min,hour,h16,4,is,617,1.466369529983721,1.3546271464112793
USDJPY,60min,hour,h16,4,oos,515,1.3224271844659237,1.108776459181103
USDJPY,60min,hour,h17,4,is,617,1.2824149108589804,1.314911474367254
USDJPY,60min,hour,h17,4,oos,515,0.3509708737864528,0.26536500113683575
USDJPY,60min,hour,h18,4,is,617,1.2501620745543358,1.399506431005972
USDJPY,60min,hour,h18,4,oos,515,-1.3163106796116002,-1.0652235112975676
USDJPY,60min,hour,h19,4,is,617,1.1730956239870085,1.4919806352117568
USDJPY,60min,hour,h19,4,oos,515,-1.8495145631066316,-1.7089077137190587
USDJPY,60min,hour,h20,4,is,617,-0.6764181523500472,-0.9470991377096285
USDJPY,60min,hour,h20,4,oos,515,-2.259805825242758,-1.8230841440693668
USDJPY,60min,hour,h21,4,is,617,-0.9394651539708232,-0.8878690812546389
USDJPY,60min,hour,h21,4,oos,514,-1.6677042801556206,-1.1396229388231278
USDJPY,60min,hour,h22,4,is,617,-1.3504862236629074,-1.1306858419829964
USDJPY,60min,hour,h22,4,oos,514,-0.4907587548637816,-0.30129752055148157
USDJPY,60min,hour,h23,4,is,617,-0.4187196110210652,-0.3247190833767401
USDJPY,60min,hour,h23,4,oos,514,1.5309338521399671,0.9476952793008805
USDJPY,60min,dow,dow0,4,is,2449,2.852511229073081,4.741738162379278
USDJPY,60min,dow,dow0,4,oos,2064,1.446463178294569,1.7280266730936953
USDJPY,60min,dow,dow1,4,is,2496,1.560516826923075,2.041790107327151
USDJPY,60min,dow,dow1,4,oos,2065,1.2785472154963498,1.65186591700103
USDJPY,60min,dow,dow2,4,is,2450,-1.6046122448979578,-2.1045554505843738
USDJPY,60min,dow,dow2,4,oos,2065,-0.9683777239709255,-1.0045337947452309
USDJPY,60min,dow,dow3,4,is,2472,-1.0661812297734639,-1.2673455844359853
USDJPY,60min,dow,dow3,4,oos,2042,-0.09610675808033624,-0.11262113042079205
USDJPY,60min,dow,dow4,4,is,2473,1.3359078042863037,1.6209206186531282
USDJPY,60min,dow,dow4,4,oos,2088,0.023467432950209647,0.027494899187502697
USDJPY,60min,vol,vol_low,4,is,4767,0.39245856933082524,1.294411729808698
USDJPY,60min,vol,vol_low,4,oos,4189,0.2379207448078753,0.5880020566173857
USDJPY,60min,vol,vol_mid,4,is,4659,0.5716248121914389,1.0553223342928588
USDJPY,60min,vol,vol_mid,4,oos,4084,-0.5019711067581327,-0.8826901455914467
USDJPY,60min,vol,vol_high,4,is,4991,1.1600781406531855,1.855984935839346
USDJPY,60min,vol,vol_high,4,oos,4175,0.8322634730538967,1.2177522200743307
USDJPY,60min,z50,z<-2,4,is,916,1.0956877729257377,0.8171887863468942
USDJPY,60min,z50,z<-2,4,oos,810,3.9724074074073976,2.6972471687554602
USDJPY,60min,z50,z-2..-1,4,is,2293,-0.6091801133885772,-0.7757879917165523
USDJPY,60min,z50,z-2..-1,4,oos,1965,-1.9948600508906063,-2.1137942368029567
USDJPY,60min,z50,z-1..1,4,is,6849,1.1351438166155678,2.9675587647445156
USDJPY,60min,z50,z-1..1,4,oos,6058,-0.20561241333771216,-0.4685183922268181
USDJPY,60min,z50,z1..2,4,is,3367,-0.2019899019898959,-0.3344992790949855
USDJPY,60min,z50,z1..2,4,oos,2498,0.005324259407483268,0.0077100314822422
USDJPY,60min,z50,z>2,4,is,1442,2.42947295423023,2.184104161245866
USDJPY,60min,z50,z>2,4,oos,1117,3.899597135183538,3.589761158045474
USDJPY,60min,mom4,mom4-,4,is,5974,0.8550301305657657,1.7987561244422088
USDJPY,60min,mom4,mom4-,4,oos,5057,-0.2267154439390972,-0.4070975678935462
USDJPY,60min,mom4,mom4+,4,is,6727,0.5356399583767097,1.1404939446830562
USDJPY,60min,mom4,mom4+,4,oos,5505,0.8060762942779247,1.5667090426093189
USDJPY,60min,mom24,mom24-,4,is,6401,0.7785580378065904,1.7554573898852752
USDJPY,60min,mom24,mom24-,4,oos,5586,0.5212316505549647,1.009579356601245
USDJPY,60min,mom24,mom24+,4,is,8359,0.5583861705945683,1.4637902536361318
USDJPY,60min,mom24,mom24+,4,oos,6709,-0.024012520494864825,-0.057239777098017856
USDJPY,60min,hour,h00,8,is,725,2.1119999999999917,1.2856126914560018
USDJPY,60min,hour,h00,8,oos,606,0.5551980198019743,0.29252173350990296
USDJPY,60min,hour,h01,8,is,617,1.5216369529983853,0.7556603022126998
USDJPY,60min,hour,h01,8,oos,515,0.5566019417475732,0.25134897033648307
USDJPY,60min,hour,h02,8,is,617,1.8365478119934973,0.9302501709588878
USDJPY,60min,hour,h02,8,oos,515,1.846116504854318,0.8304623183163284
USDJPY,60min,hour,h03,8,is,617,1.9162074554294504,0.9780066727308799
USDJPY,60min,hour,h03,8,oos,515,-0.3322330097087403,-0.14798032019373278
USDJPY,60min,hour,h04,8,is,617,2.807536466774745,1.5057057492305799
USDJPY,60min,hour,h04,8,oos,515,0.34543689320384413,0.15449971537588567
USDJPY,60min,hour,h05,8,is,617,2.4499189627228666,1.1898633458799397
USDJPY,60min,hour,h05,8,oos,515,1.853980582524333,0.7338416315518739
USDJPY,60min,hour,h06,8,is,617,1.9550243111831973,0.8312727108480643
USDJPY,60min,hour,h06,8,oos,515,0.8279611650485073,0.29377568575295765
USDJPY,60min,hour,h07,8,is,617,0.7533225283630601,0.3020257532645765
USDJPY,60min,hour,h07,8,oos,515,1.1167961165048033,0.42613658001573973
USDJPY,60min,hour,h08,8,is,617,0.9780388978930806,0.3743954118505877
USDJPY,60min,hour,h08,8,oos,515,1.6031067961166539,0.621247857253967
USDJPY,60min,hour,h09,8,is,617,2.3548622366288585,0.9684270908069293
USDJPY,60min,hour,h09,8,oos,515,1.7859223300969973,0.7094609855110156
USDJPY,60min,hour,h10,8,is,617,2.5029983792544597,1.0657990973266285
USDJPY,60min,hour,h10,8,oos,515,1.2040776699028728,0.4762899305604171
USDJPY,60min,hour,h11,8,is,617,1.4632901134522585,0.6033420142051913
USDJPY,60min,hour,h11,8,oos,515,1.7620388349514124,0.6927342441861708
USDJPY,60min,hour,h12,8,is,617,1.4007293354942671,0.5721943304264264
USDJPY,60min,hour,h12,8,oos,515,2.6920388349515396,1.0390199762185965
USDJPY,60min,hour,h13,8,is,617,1.7263371150729334,0.7538903688296479
USDJPY,60min,hour,h13,8,oos,515,1.0889320388349357,0.47663478710763085
USDJPY,60min,hour,h14,8,is,617,2.386790923825004,1.31252573281657
USDJPY,60min,hour,h14,8,oos,515,0.7413592233010173,0.3651777055356045
USDJPY,60min,hour,h15,8,is,617,2.1359805510534735,1.491199280466191
USDJPY,60min,hour,h15,8,oos,515,0.3097087378642099,0.16871853464487008
USDJPY,60min,hour,h16,8,is,617,0.7899513776336741,0.609475291263494
USDJPY,60min,hour,h16,8,oos,515,-0.9373786407768343,-0.5381803954079449
USDJPY,60min,hour,h17,8,is,617,0.342949756888157,0.23288925574186742
USDJPY,60min,hour,h17,8,oos,514,-1.316050583657521,-0.6932116075985579
USDJPY,60min,hour,h18,8,is,617,-0.10032414910857149,-0.06677068322581445
USDJPY,60min,hour,h18,8,oos,514,-1.8034046692606163,-0.901384377828516
USDJPY,60min,hour,h19,8,is,617,0.7543760129659434,0.49549317700206874
USDJPY,60min,hour,h19,8,oos,514,-0.335408560311232,-0.17475773706063377
USDJPY,60min,hour,h20,8,is,617,-0.06701782820093545,-0.040406850894996925
USDJPY,60min,hour,h20,8,oos,514,-1.857003891050631,-0.9036401789561256
USDJPY,60min,hour,h21,8,is,617,0.06134521880063286,0.03576350290899008
USDJPY,60min,hour,h21,8,oos,514,-1.8496108949416852,-0.875951617576871
USDJPY,60min,hour,h22,8,is,617,-0.15291734197740395,-0.08793083669562221
USDJPY,60min,hour,h22,8,oos,514,-0.3838521400778236,-0.17573039910108834
USDJPY,60min,hour,h23,8,is,617,1.3111021069692037,0.736271393111745
USDJPY,60min,hour,h23,8,oos,514,-0.20359922178997347,-0.09338091366172134
USDJPY,60min,dow,dow0,8,is,2449,5.193854634544705,5.859724669254328
USDJPY,60min,dow,dow0,8,oos,2064,4.776792635658917,4.243822224105458
USDJPY,60min,dow,dow1,8,is,2496,4.00074118589744,3.7672752891099917
USDJPY,60min,dow,dow1,8,oos,2065,2.308256658595609,2.0341153813591086
USDJPY,60min,dow,dow2,8,is,2450,-4.091530612244895,-3.7727937308371002
USDJPY,60min,dow,dow2,8,oos,2065,-2.882784503631946,-2.1485537241463066
USDJPY,60min,dow,dow3,8,is,2472,-2.222572815533986,-1.8716935791958988
USDJPY,60min,dow,dow3,8,oos,2042,0.17918707149853869,0.14499547224883744
USDJPY,60min,dow,dow4,8,is,2473,2.8405984634047963,2.540674523599873
USDJPY,60min,dow,dow4,8,oos,2088,0.1094109195402371,0.09491881159431269
USDJPY,60min,vol,vol_low,8,is,4767,1.3101111810362742,2.7114328390580984
USDJPY,60min,vol,vol_low,8,oos,4185,0.5893070489844751,0.9841102343943876
USDJPY,60min,vol,vol_mid,8,is,4659,1.9080382056235188,2.466574230006559
USDJPY,60min,vol,vol_mid,8,oos,4084,0.17536728697350062,0.2207357216445578
USDJPY,60min,vol,vol_high,8,is,4991,1.104618312963358,1.3021765322687102
USDJPY,60min,vol,vol_high,8,oos,4175,0.3952694610778877,0.4128032150267411
USDJPY,60min,z50,z<-2,8,is,916,-0.3132641921398443,-0.18195296691455146
USDJPY,60min,z50,z<-2,8,oos,810,2.4493209876543056,1.203665905194244
USDJPY,60min,z50,z-2..-1,8,is,2293,-0.25091583078937374,-0.22691769011562807
USDJPY,60min,z50,z-2..-1,8,oos,1965,-2.28557251908399,-1.786934926824673
USDJPY,60min,z50,z-1..1,8,is,6849,2.3436925098554635,4.190722327365381
USDJPY,60min,z50,z-1..1,8,oos,6054,0.3223653782623219,0.5122771883160658
USDJPY,60min,z50,z1..2,8,is,3367,0.6487525987525985,0.7702114994887321
USDJPY,60min,z50,z1..2,8,oos,2498,-0.019075260208183318,-0.01889435333064447
USDJPY,60min,z50,z>2,8,is,1442,2.035298196948731,1.3313795640374295
USDJPY,60min,z50,z>2,8,oos,1117,4.86656222023275,3.2209595522720686
USDJPY,60min,mom4,mom4-,8,is,5974,1.6845497154335156,2.5194336374654496
USDJPY,60min,mom4,mom4-,8,oos,5057,-0.7075934348427985,-0.8894031355396314
USDJPY,60min,mom4,mom4+,8,is,6727,0.9888508993608195,1.5006788243628417
USDJPY,60min,mom4,mom4+,8,oos,5505,1.9215349682107175,2.706928843370356
USDJPY,60min,mom24,mom24-,8,is,6401,1.8402905795969335,2.938546403532698
USDJPY,60min,mom24,mom24-,8,oos,5586,0.6598460436806304,0.9223813166483392
USDJPY,60min,mom24,mom24+,8,is,8359,0.9476253140327852,1.7610992190019337
USDJPY,60min,mom24,mom24+,8,oos,6706,0.25671786459886775,0.4254221253384232
USDJPY,60min,hour,h00,24,is,725,4.424551724137909,1.49787496577965
USDJPY,60min,hour,h00,24,oos,606,0.6542079207921331,0.194129076362078
USDJPY,60min,hour,h01,24,is,617,4.219448946515399,1.2186893925387978
USDJPY,60min,hour,h01,24,oos,514,1.031031128404646,0.25636679168799353
USDJPY,60min,hour,h02,24,is,617,4.239222042139385,1.2552891276313658
USDJPY,60min,hour,h02,24,oos,514,1.2527237354085534,0.3169811323182153
USDJPY,60min,hour,h03,24,is,617,4.133873581847652,1.2191442989916979
USDJPY,60min,hour,h03,24,oos,514,1.097178988326854,0.283211808005295
USDJPY,60min,hour,h04,24,is,617,4.141247974068077,1.2224744355189003
USDJPY,60min,hour,h04,24,oos,514,1.1863813229571953,0.2988217961646253
USDJPY,60min,hour,h05,24,is,617,4.2376012965964325,1.247762015404417
USDJPY,60min,hour,h05,24,oos,514,1.0990272373540801,0.2711241370078652
USDJPY,60min,hour,h06,24,is,617,4.188897893030796,1.2344877941464998
USDJPY,60min,hour,h06,24,oos,514,1.194747081712072,0.29252522108458484
USDJPY,60min,hour,h07,24,is,617,4.200405186385737,1.2327512806160037
USDJPY,60min,hour,h07,24,oos,514,1.2124513618676933,0.3112876761775494
USDJPY,60min,hour,h08,24,is,617,4.169773095623991,1.234562470862509
USDJPY,60min,hour,h08,24,oos,514,1.2231517509727583,0.31636732169256765
USDJPY,60min,hour,h09,24,is,617,4.250405186385743,1.2287498021803958
USDJPY,60min,hour,h09,24,oos,514,1.2197470817120606,0.30820089962265945
USDJPY,60min,hour,h10,24,is,617,4.221069692058347,1.2122398458328416
USDJPY,60min,hour,h10,24,oos,514,1.164202334630341,0.2905159883037238
USDJPY,60min,hour,h11,24,is,617,4.175931928687199,1.1705275862906732
USDJPY,60min,hour,h11,24,oos,514,1.2373540856031044,0.31032818071984847
USDJPY,60min,hour,h12,24,is,617,4.230632090761749,1.1659901307242464
USDJPY,60min,hour,h12,24,oos,514,1.1924124513618715,0.29652038955306464
USDJPY,60min,hour,h13,24,is,617,4.188249594813621,1.1537600883931953
USDJPY,60min,hour,h13,24,oos,514,1.127431906614778,0.2819247745938235
USDJPY,60min,hour,h14,24,is,617,4.1567260940032424,1.183872408480287
USDJPY,60min,hour,h14,24,oos,514,1.1830739299610875,0.2911038009917467
USDJPY,60min,hour,h15,24,is,617,4.207212317666125,1.1974894135715062
USDJPY,60min,hour,h15,24,oos,514,1.1975680933852069,0.29721353738828105
USDJPY,60min,hour,h16,24,is,617,4.251377633711509,1.1821177059619157
USDJPY,60min,hour,h16,24,oos,514,1.1255836575875462,0.2894830422413563
USDJPY,60min,hour,h17,24,is,617,4.191977309562402,1.1669030243678327
USDJPY,60min,hour,h17,24,oos,514,1.256906614785986,0.31781339237384226
USDJPY,60min,hour,h18,24,is,617,4.18614262560778,1.1615161471964708
USDJPY,60min,hour,h18,24,oos,514,1.2052529182879363,0.30205313754764085
USDJPY,60min,hour,h19,24,is,617,4.207212317666128,1.2026712095316605
USDJPY,60min,hour,h19,24,oos,514,1.1663424124513684,0.2940081475624554
USDJPY,60min,hour,h20,24,is,617,4.197730956239871,1.201990985113525
USDJPY,60min,hour,h20,24,oos,514,1.1674124513618598,0.29342274063037777
USDJPY,60min,hour,h21,24,is,617,4.52196110210697,1.301399524959687
USDJPY,60min,hour,h21,24,oos,514,1.1516536964980375,0.29957822469960527
USDJPY,60min,hour,h22,24,is,617,3.6063209076175298,1.0513161289606203
USDJPY,60min,hour,h22,24,oos,514,1.9315175097276205,0.5050734752910544
USDJPY,60min,hour,h23,24,is,617,3.508914100486231,1.023074888780962
USDJPY,60min,hour,h23,24,oos,514,0.8299610894941177,0.21592358617978366
USDJPY,60min,dow,dow0,24,is,2449,9.331706819109813,5.481801263994156
USDJPY,60min,dow,dow0,24,oos,2064,11.11446220930236,6.602130164777916
USDJPY,60min,dow,dow1,24,is,2496,7.983313301282048,4.641437707248627
USDJPY,60min,dow,dow1,24,oos,2065,8.163898305084688,3.651563381277438
USDJPY,60min,dow,dow2,24,is,2450,-15.683795918367352,-7.444704962804353
USDJPY,60min,dow,dow2,24,oos,2065,-6.965375302663368,-2.9320205137004347
USDJPY,60min,dow,dow3,24,is,2472,2.7717030744336304,1.3365454771837826
USDJPY,60min,dow,dow3,24,oos,2042,-2.456047992164581,-1.1338361126017453
USDJPY,60min,dow,dow4,24,is,2473,3.574848362313062,2.5324176343971194
USDJPY,60min,dow,dow4,24,oos,2088,0.698491379310379,0.45475220426590285
USDJPY,60min,vol,vol_low,24,is,4767,10.123148730857965,9.820171830580977
USDJPY,60min,vol,vol_low,24,oos,4169,1.6991964499880103,1.3766588324303795
USDJPY,60min,vol,vol_mid,24,is,4659,2.108875295127703,1.548809500301874
USDJPY,60min,vol,vol_mid,24,oos,4084,0.8464495592556127,0.6145039642977435
USDJPY,60min,vol,vol_high,24,is,4991,0.7113704668403441,0.5293745117791091
USDJPY,60min,vol,vol_high,24,oos,4175,0.9500598802395257,0.6180621258257114
USDJPY,60min,z50,z<-2,24,is,916,-2.8841157205241488,-0.8889565906896559
USDJPY,60min,z50,z<-2,24,oos,810,5.317777777777776,1.696066366613915
USDJPY,60min,z50,z-2..-1,24,is,2293,3.9781508940252817,2.1675541335764907
USDJPY,60min,z50,z-2..-1,24,oos,1965,-1.3769465648855317,-0.6574497221082031
USDJPY,60min,z50,z-1..1,24,is,6849,6.2531318440648604,6.128941073308004
USDJPY,60min,z50,z-1..1,24,oos,6038,3.2169675389201653,2.876526020842247
USDJPY,60min,z50,z1..2,24,is,3367,2.958939708939687,2.009799476213344
USDJPY,60min,z50,z1..2,24,oos,2498,-3.99665732586065,-2.1681319905080816
USDJPY,60min,z50,z>2,24,is,1442,0.6323509015256757,0.2808681366332917
USDJPY,60min,z50,z>2,24,oos,1117,3.1022829006266495,1.1538587582691917
USDJPY,60min,mom4,mom4-,24,is,5974,3.077184466019397,2.666988693262052
USDJPY,60min,mom4,mom4-,24,oos,5057,0.7824896183508144,0.590489969706183
USDJPY,60min,mom4,mom4+,24,is,6727,1.2961795748476572,1.1693060353512832
USDJPY,60min,mom4,mom4+,24,oos,5505,3.0419981834695733,2.527878530319321
USDJPY,60min,mom24,mom24-,24,is,6401,4.2216919231370245,3.9011353214373905
USDJPY,60min,mom24,mom24-,24,oos,5580,2.4437275985662765,2.107832464170635
USDJPY,60min,mom24,mom24+,24,is,8359,3.8100131594688285,4.042867665112111
USDJPY,60min,mom24,mom24+,24,oos,6696,-0.14162933094382457,-0.12629234122474434
