sym,cond,h,win,n,mean,t,tf
EURUSD,asia_break_up,4,is,102,4.338034579108402,0.9678277446675042,240min
EURUSD,asia_break_up,8,is,102,-1.9056456434472884,-0.3318659931763565,240min
EURUSD,asia_break_up,12,is,102,-0.32916864941384444,-0.05138355475255352,240min
EURUSD,asia_break_up,24,is,102,1.1941875007623877,0.14264382028014036,240min
EURUSD,compress,1,is,675,-0.057720113392769175,-0.10016595113109086,240min
EURUSD,compress,1,oos,381,0.40650018747655947,0.5684819246380377,240min
EURUSD,compress,2,is,675,-0.17203281937811996,-0.1932088305528938,240min
EURUSD,compress,2,oos,381,0.4093983706582332,0.4081291906960975,240min
EURUSD,compress,4,is,675,-0.14547304616369813,-0.10678141096318523,240min
EURUSD,compress,4,oos,381,1.008742679892275,0.692238441554241,240min
EURUSD,compress,8,is,675,-2.0172513079350862,-1.064526834194003,240min
EURUSD,compress,8,oos,379,1.9075326865317856,0.951492506333017,240min
EURUSD,compress,12,is,675,-3.4870183226162643,-1.5587325591298837,240min
EURUSD,compress,12,oos,377,4.424950273891145,1.6045848866561345,240min
EURUSD,compress,24,is,675,-3.8285880983658824,-1.0758077702230475,240min
EURUSD,compress,24,oos,377,-0.8445022456703036,-0.21600183663166483,240min
EURUSD,expand_up,1,is,356,-0.41096668018428184,-0.3444402633670455,240min
EURUSD,expand_up,1,oos,220,0.441311688311704,0.34465288057488774,240min
EURUSD,expand_up,2,is,356,-0.638646843514722,-0.3823113810671222,240min
EURUSD,expand_up,2,oos,220,1.2032142857143053,0.689163830292991,240min
EURUSD,expand_up,4,is,356,-2.0576307656811026,-0.9772871722742114,240min
EURUSD,expand_up,4,oos,220,1.6733961038961127,0.7411201792952076,240min
EURUSD,expand_up,8,is,356,1.3935254294762691,0.48209562462989725,240min
EURUSD,expand_up,8,oos,220,-0.14197678816249137,-0.044393295794301395,240min
EURUSD,expand_up,12,is,356,1.147241352789297,0.31193797865727174,240min
EURUSD,expand_up,12,oos,220,0.11104564403803666,0.030097372004931146,240min
EURUSD,expand_up,24,is,356,-2.605760174936954,-0.5177958399151367,240min
EURUSD,expand_up,24,oos,219,-2.5216076076364082,-0.5191914424318845,240min
EURUSD,expand_dn,1,is,361,-1.3361787160397989,-1.3598151326912937,240min
EURUSD,expand_dn,1,oos,198,0.704139971139856,0.6365220148024686,240min
EURUSD,expand_dn,2,is,361,-0.5170942741847648,-0.4013211155888407,240min
EURUSD,expand_dn,2,oos,198,1.7492496392496355,1.1766178148582296,240min
EURUSD,expand_dn,4,is,361,0.6496064654808067,0.37399755311351507,240min
EURUSD,expand_dn,4,oos,198,0.4101385281385257,0.23107597760183704,240min
EURUSD,expand_dn,8,is,361,-1.147320457417034,-0.3900250296934919,240min
EURUSD,expand_dn,8,oos,198,0.2573161411303942,0.08810683805737164,240min
EURUSD,expand_dn,12,is,361,4.294563087048159,1.1799306291246454,240min
EURUSD,expand_dn,12,oos,198,1.3677375632299014,0.38462538381202616,240min
EURUSD,expand_dn,24,is,361,4.493842598258612,0.9437039588636358,240min
EURUSD,expand_dn,24,oos,196,1.6312847136756201,0.3386529745397965,240min
EURUSD,spike_dn,1,is,101,-0.8314736887503923,-0.5211871200330377,240min
EURUSD,spike_dn,2,is,101,-0.5773038131441833,-0.2775869542276224,240min
EURUSD,spike_dn,4,is,101,1.0914319776719692,0.33919658254580565,240min
EURUSD,spike_dn,8,is,101,5.191680118540691,0.8823148826012465,240min
EURUSD,spike_dn,12,is,101,9.526543833599234,1.3703941849913635,240min
EURUSD,spike_dn,24,is,101,8.961698663643528,1.065861757994933,240min
EURUSD,friday_pm,1,is,174,-1.4435170482587687,-1.594743236038951,240min
EURUSD,friday_pm,1,oos,104,-1.365008241758293,-1.1337566256427518,240min
EURUSD,friday_pm,2,is,174,-1.4959421424945087,-1.6043219616152353,240min
EURUSD,friday_pm,2,oos,104,-1.686060189810179,-1.2051509948974453,240min
EURUSD,friday_pm,4,is,174,-1.89849348039121,-2.036037823960255,240min
EURUSD,friday_pm,4,oos,104,-1.568605644355633,-1.1211976086747926,240min
EURUSD,friday_pm,8,is,174,-2.330662546760246,-1.5940241864483173,240min
EURUSD,friday_pm,8,oos,104,-3.2714086063443446,-1.6017758379234341,240min
EURUSD,friday_pm,12,is,174,-0.7541179394745544,-0.20745243936277336,240min
EURUSD,friday_pm,12,oos,104,2.4426890006814963,0.6801255277760848,240min
EURUSD,friday_pm,24,is,174,-3.525876731826931,-0.6039557133555185,240min
EURUSD,friday_pm,24,oos,102,5.695965586024556,0.8243296304119246,240min
EURUSD,sunday_open,1,is,517,-0.07680758384194257,-0.2145201729364892,240min
EURUSD,sunday_open,1,oos,312,-0.5876043956044281,-1.1090728502917087,240min
EURUSD,sunday_open,2,is,517,0.1923229367648433,0.311352189512572,240min
EURUSD,sunday_open,2,oos,312,-0.5775666000666221,-0.7668122704866445,240min
EURUSD,sunday_open,4,is,517,0.7017638619242743,0.5819264891727511,240min
EURUSD,sunday_open,4,oos,312,0.416811022311002,0.3399029883022761,240min
EURUSD,sunday_open,8,is,517,0.6371796684959558,0.30938594587631196,240min
EURUSD,sunday_open,8,oos,311,4.253169367932276,2.1559293810820903,240min
EURUSD,sunday_open,12,is,517,-1.9881410391431642,-0.8287202676717675,240min
EURUSD,sunday_open,12,oos,307,5.214284465477315,1.8361958983865472,240min
EURUSD,sunday_open,24,is,517,-0.9809196407398889,-0.23635478086254544,240min
EURUSD,sunday_open,24,oos,306,2.173089769031242,0.5069023584683969,240min
GBPUSD,asia_break_up,1,is,123,2.504549455886723,1.354735296852856,240min
GBPUSD,asia_break_up,2,is,123,0.5973102938871586,0.16532575941418157,240min
GBPUSD,asia_break_up,4,is,123,4.078766929237781,1.00359855095086,240min
GBPUSD,asia_break_up,8,is,123,-3.8313839098251634,-0.654907666431615,240min
GBPUSD,asia_break_up,12,is,123,-7.034794167792115,-1.0158742409537058,240min
GBPUSD,asia_break_up,24,is,123,-1.7573407247761754,-0.1860646173882473,240min
GBPUSD,asia_break_dn,1,is,105,-0.3615248762856475,-0.14207613819426462,240min
GBPUSD,asia_break_dn,2,is,105,-2.335430704951709,-0.6237265229646208,240min
GBPUSD,asia_break_dn,4,is,105,-2.935147124188991,-0.6609688348234516,240min
GBPUSD,asia_break_dn,8,is,105,-4.595146976027704,-0.7737989993057551,240min
GBPUSD,asia_break_dn,12,is,105,-3.2254561886983764,-0.44918667932450423,240min
GBPUSD,asia_break_dn,24,is,105,-19.774588111535998,-2.0013236103525784,240min
GBPUSD,compress,1,is,669,0.3367070263412101,0.5171375018796932,240min
GBPUSD,compress,1,oos,410,0.7319984162178952,0.8690195576396365,240min
GBPUSD,compress,2,is,669,0.8475545609036647,0.8369422346389332,240min
GBPUSD,compress,2,oos,410,1.7864909724420857,1.5099782226730047,240min
GBPUSD,compress,4,is,669,1.8722391666504101,1.204498885218413,240min
GBPUSD,compress,4,oos,410,4.7564349065566915,2.77153091181079,240min
GBPUSD,compress,8,is,669,3.337503034649451,1.5472288664430753,240min
GBPUSD,compress,8,oos,408,7.966972561255283,3.3080267077037444,240min
GBPUSD,compress,12,is,669,4.306249982559519,1.6813129139663239,240min
GBPUSD,compress,12,oos,406,7.365942532158254,2.417388256222063,240min
GBPUSD,compress,24,is,669,1.3943527383467538,0.3550377384588959,240min
GBPUSD,compress,24,oos,406,7.499722438203953,1.5116221476127911,240min
GBPUSD,expand_up,1,is,348,1.1426171598394639,0.9114626458785289,240min
GBPUSD,expand_up,1,oos,222,2.206802854802902,1.2466110871554554,240min
GBPUSD,expand_up,2,is,348,1.516699836920351,0.8426739937112103,240min
GBPUSD,expand_up,2,oos,222,4.726664560664673,2.0369886147699896,240min
GBPUSD,expand_up,4,is,348,-1.8523761882282312,-0.8071640202851988,240min
GBPUSD,expand_up,4,oos,222,4.927937872937834,1.6456159527500593,240min
GBPUSD,expand_up,8,is,348,0.2057971947442841,0.058665604055751636,240min
GBPUSD,expand_up,8,oos,222,3.509116175457929,0.8868563166005026,240min
GBPUSD,expand_up,12,is,348,-3.2448691607836118,-0.7728652052995763,240min
GBPUSD,expand_up,12,oos,222,3.471516579111773,0.760244150086857,240min
GBPUSD,expand_up,24,is,348,-10.893225221552294,-1.9173680631522845,240min
GBPUSD,expand_up,24,oos,221,4.440493229279207,0.7169569743859033,240min
GBPUSD,expand_dn,1,is,348,-0.0033598516548183047,-0.002610213523247171,240min
GBPUSD,expand_dn,1,oos,195,0.5095124875125185,0.2766597103149805,240min
GBPUSD,expand_dn,2,is,348,-0.526259933194594,-0.3370247754330198,240min
GBPUSD,expand_dn,2,oos,195,1.8299493839493663,0.8640124586194389,240min
GBPUSD,expand_dn,4,is,348,0.7970490991281423,0.37555227971813315,240min
GBPUSD,expand_dn,4,oos,195,1.2377888777889843,0.4522249196784673,240min
GBPUSD,expand_dn,8,is,348,-0.35569705812929603,-0.11214654788606833,240min
GBPUSD,expand_dn,8,oos,195,3.1008036321453614,0.6858121294889953,240min
GBPUSD,expand_dn,12,is,348,-0.23366226423190162,-0.05806801362038236,240min
GBPUSD,expand_dn,12,oos,195,4.979836052431188,0.9828693490788747,240min
GBPUSD,expand_dn,24,is,348,-5.787334416954552,-1.0657681751900354,240min
GBPUSD,expand_dn,24,oos,194,7.558458662875358,1.1542947645863346,240min
GBPUSD,spike_dn,1,is,105,-1.1500963048568507,-0.4371932314696797,240min
GBPUSD,spike_dn,2,is,105,-1.7697164192372488,-0.5551465491972776,240min
GBPUSD,spike_dn,4,is,105,0.5034243043825486,0.124345041967438,240min
GBPUSD,spike_dn,8,is,105,-0.3922898331703485,-0.0675673716146094,240min
GBPUSD,spike_dn,12,is,105,-1.6392657125077246,-0.21243940972848066,240min
GBPUSD,spike_dn,24,is,105,-8.46411192105968,-0.7749956589833985,240min
GBPUSD,friday_pm,1,is,174,-0.7448828401605677,-0.7209035085207255,240min
GBPUSD,friday_pm,1,oos,104,-0.1941413586412919,-0.12387666492908339,240min
GBPUSD,friday_pm,2,is,174,-1.013903611355601,-1.012249016183,240min
GBPUSD,friday_pm,2,oos,104,-0.45181343656327927,-0.2594663186173627,240min
GBPUSD,friday_pm,4,is,174,-1.4950486020214389,-1.4926088235533441,240min
GBPUSD,friday_pm,4,oos,104,-0.46833291708275937,-0.2689530856078801,240min
GBPUSD,friday_pm,8,is,174,-2.8039729201983885,-2.0334225331506217,240min
GBPUSD,friday_pm,8,oos,104,-3.849420726828915,-1.5394311843522892,240min
GBPUSD,friday_pm,12,is,174,1.4207917587564944,0.36839184653449686,240min
GBPUSD,friday_pm,12,oos,104,8.88377836012334,2.3474216762707023,240min
GBPUSD,friday_pm,24,is,174,2.2987288014361353,0.3723756222774651,240min
GBPUSD,friday_pm,24,oos,102,11.84686577829876,1.5681363833065345,240min
GBPUSD,sunday_open,1,is,517,-0.3469554740563241,-1.129035046145378,240min
GBPUSD,sunday_open,1,oos,312,-1.1463849483849498,-1.7014253193991606,240min
GBPUSD,sunday_open,2,is,517,-0.2953616250952404,-0.5318552749656479,240min
GBPUSD,sunday_open,2,oos,312,-1.6582236929737526,-1.8072459864023025,240min
GBPUSD,sunday_open,4,is,517,0.41478932234336247,0.3624049097523113,240min
GBPUSD,sunday_open,4,oos,312,-0.7159290709292111,-0.5206645504534687,240min
GBPUSD,sunday_open,8,is,517,3.0913732413437978,1.4125431192966196,240min
GBPUSD,sunday_open,8,oos,311,9.762511934560713,4.416104950264556,240min
GBPUSD,sunday_open,12,is,517,3.879399664668251,1.465436860666302,240min
GBPUSD,sunday_open,12,oos,307,8.95675662371627,2.8373208637982748,240min
GBPUSD,sunday_open,24,is,517,5.057598496182753,1.178275962104593,240min
GBPUSD,sunday_open,24,oos,306,4.507486693331184,0.8495755559456382,240min
AUDUSD,compress,1,is,668,0.3347298612266517,0.8965666776855834,240min
AUDUSD,compress,1,oos,394,0.1668165714890045,0.3014817797726431,240min
AUDUSD,compress,2,is,668,1.212947746405408,2.1699266851330585,240min
AUDUSD,compress,2,oos,394,0.3962080953891847,0.5291291849119533,240min
AUDUSD,compress,4,is,668,2.245057169457518,2.5760833975693354,240min
AUDUSD,compress,4,oos,394,1.906150195642962,1.7424845108065075,240min
AUDUSD,compress,8,is,668,1.1574216069889434,0.9651328171307504,240min
AUDUSD,compress,8,oos,392,3.552244711753252,2.273705440438303,240min
AUDUSD,compress,12,is,668,0.07815600456905326,0.051572261121487384,240min
AUDUSD,compress,12,oos,390,6.479679688127885,3.0361652241631063,240min
AUDUSD,compress,24,is,668,2.196656974842083,0.8991968464897069,240min
AUDUSD,compress,24,oos,390,6.384517511930709,2.011600888434555,240min
AUDUSD,expand_up,1,is,321,-0.516123805272069,-0.6108905521804252,240min
AUDUSD,expand_up,1,oos,232,0.450357399425319,0.46018363640338444,240min
AUDUSD,expand_up,2,is,321,-0.16807315571558895,-0.14949164801477255,240min
AUDUSD,expand_up,2,oos,232,1.0689610272988952,0.8168666013952315,240min
AUDUSD,expand_up,4,is,321,-0.8570185855744834,-0.5137864936297941,240min
AUDUSD,expand_up,4,oos,232,3.3703349497126527,1.9881313063315833,240min
AUDUSD,expand_up,8,is,321,-2.0100131496659293,-0.7520805346618505,240min
AUDUSD,expand_up,8,oos,232,2.876972016468283,1.1029237828618477,240min
AUDUSD,expand_up,12,is,321,-1.5150617654982552,-0.4936555829138453,240min
AUDUSD,expand_up,12,oos,232,2.5449582027168276,0.7927495911846099,240min
AUDUSD,expand_up,24,is,321,-3.1402083132732725,-0.7929407396480753,240min
AUDUSD,expand_up,24,oos,232,-5.929335273215076,-1.4212915341425942,240min
AUDUSD,expand_dn,1,is,366,-0.18365100000174062,-0.24405087185885618,240min
AUDUSD,expand_dn,1,oos,193,1.0468164399826865,0.9061158614407937,240min
AUDUSD,expand_dn,2,is,366,-1.034378502735651,-0.910538549468489,240min
AUDUSD,expand_dn,2,oos,193,1.7068942951208845,1.2299359136048034,240min
AUDUSD,expand_dn,4,is,366,1.199002557370222,0.778702491803878,240min
AUDUSD,expand_dn,4,oos,193,1.5302710762089835,0.7965323915499773,240min
AUDUSD,expand_dn,8,is,366,0.26666705052810413,0.1295700655184954,240min
AUDUSD,expand_dn,8,oos,193,2.557053980020218,0.8847913106262567,240min
AUDUSD,expand_dn,12,is,366,1.9432217746681737,0.7417671508353436,240min
AUDUSD,expand_dn,12,oos,193,2.3945740683591543,0.7328578974857964,240min
AUDUSD,expand_dn,24,is,366,1.2661830865531112,0.3542965805416763,240min
AUDUSD,expand_dn,24,oos,192,-2.326111494479477,-0.5637706385520083,240min
AUDUSD,friday_pm,1,is,174,-0.9248277476934561,-1.3443303643029971,240min
AUDUSD,friday_pm,1,oos,104,-1.0018309294870915,-1.2066685907515569,240min
AUDUSD,friday_pm,2,is,174,-1.2775290586053192,-1.9149282930330613,240min
AUDUSD,friday_pm,2,oos,104,-1.6102664262819424,-1.8057136182366706,240min
AUDUSD,friday_pm,4,is,174,-1.0381040942220727,-1.5561990355689008,240min
AUDUSD,friday_pm,4,oos,104,-2.2485476762819423,-2.5214666927457974,240min
AUDUSD,friday_pm,8,is,174,-0.44556208080794557,-0.453353252476731,240min
AUDUSD,friday_pm,8,oos,104,-4.9130810339295055,-3.150631000083738,240min
AUDUSD,friday_pm,12,is,174,2.2550504914572653,0.9826296207012466,240min
AUDUSD,friday_pm,12,oos,104,1.893333534281943,0.7161444302167577,240min
AUDUSD,friday_pm,24,is,174,-0.5325544299346736,-0.13588519420247208,240min
AUDUSD,friday_pm,24,oos,102,10.68193078493232,1.9239025128973535,240min
AUDUSD,sunday_open,1,is,511,0.1962988465436912,0.8258531717861037,240min
AUDUSD,sunday_open,1,oos,312,-0.7850040064102707,-1.7313646892822798,240min
AUDUSD,sunday_open,2,is,511,0.7972943662772091,1.8458658062095479,240min
AUDUSD,sunday_open,2,oos,312,-0.8285356570513078,-1.345248958980144,240min
AUDUSD,sunday_open,4,is,511,1.8794223920455915,2.4984770186255316,240min
AUDUSD,sunday_open,4,oos,312,0.12901642628202198,0.13238836982650035,240min
AUDUSD,sunday_open,8,is,511,3.194557023045277,2.50065416271998,240min
AUDUSD,sunday_open,8,oos,311,4.420688753357054,2.886093495624893,240min
AUDUSD,sunday_open,12,is,511,1.2868424477296916,0.8244963782192583,240min
AUDUSD,sunday_open,12,oos,307,4.895385025136146,2.2883186211323716,240min
AUDUSD,sunday_open,24,is,511,3.672086009141366,1.3505503043070803,240min
AUDUSD,sunday_open,24,oos,306,7.695983072513916,2.220686012646383,240min
USDJPY,compress,1,is,686,-0.35054376715573543,-0.3216255285304732,240min
USDJPY,compress,1,oos,417,0.7090387065347932,0.6401196186012855,240min
USDJPY,compress,2,is,686,-1.7378951144864199,-1.0831566160789508,240min
USDJPY,compress,2,oos,417,1.449250974220666,0.871608850988082,240min
USDJPY,compress,4,is,686,-1.7022479549203122,-0.7018570991218974,240min
USDJPY,compress,4,oos,417,2.477462155275814,1.04004993496268,240min
USDJPY,compress,8,is,686,2.1724085678363694,0.6223869438826006,240min
USDJPY,compress,8,oos,415,5.399479377363544,1.6025094029186266,240min
USDJPY,compress,12,is,686,5.291783623396857,1.2497089610012055,240min
USDJPY,compress,12,oos,413,3.915276312427146,0.8958659879887367,240min
USDJPY,compress,24,is,686,2.7970168323352103,0.4108161515921312,240min
USDJPY,compress,24,oos,413,7.93211345009583,1.1467361769369893,240min
USDJPY,expand_up,1,is,335,1.9960120833294115,0.8786207547907149,240min
USDJPY,expand_up,1,oos,193,2.6757252536701728,1.43408048838686,240min
USDJPY,expand_up,2,is,335,5.684412226360317,1.7889665331597941,240min
USDJPY,expand_up,2,oos,193,4.03255262305706,1.5894587714871253,240min
USDJPY,expand_up,4,is,335,5.743152810929708,1.3246493072685086,240min
USDJPY,expand_up,4,oos,193,7.718031357944623,2.2934611605734627,240min
USDJPY,expand_up,8,is,335,5.561466485246409,0.9143429883923959,240min
USDJPY,expand_up,8,oos,193,4.469560530993501,0.7810293037823847,240min
USDJPY,expand_up,12,is,335,-0.20349747838293147,-0.028667327024782828,240min
USDJPY,expand_up,12,oos,193,0.6346223084876795,0.08826692961551698,240min
USDJPY,expand_up,24,is,335,0.4116782918016059,0.04168906837651563,240min
USDJPY,expand_up,24,oos,192,-3.8988244282334015,-0.3565467971050342,240min
USDJPY,expand_dn,1,is,351,2.4041678855150144,1.0751884749529972,240min
USDJPY,expand_dn,1,oos,221,-3.674053190987793,-1.2405228190201865,240min
USDJPY,expand_dn,2,is,351,3.203634916329451,1.0501659068578224,240min
USDJPY,expand_dn,2,oos,221,-3.164357324660523,-0.9144382638717407,240min
USDJPY,expand_dn,4,is,351,6.379634505023459,1.4154895409037727,240min
USDJPY,expand_dn,4,oos,221,-4.4628890931371465,-1.0401721152650227,240min
USDJPY,expand_dn,8,is,351,6.838407421590357,1.1904790946401134,240min
USDJPY,expand_dn,8,oos,221,-0.3180417478613569,-0.05174361526315445,240min
USDJPY,expand_dn,12,is,351,7.966339660708154,1.0941537097653529,240min
USDJPY,expand_dn,12,oos,221,-6.191599762644284,-0.7461712440875256,240min
USDJPY,expand_dn,24,is,351,-11.661278292796535,-1.2072824151333033,240min
USDJPY,expand_dn,24,oos,221,-1.1086554519889151,-0.10737027022041933,240min
USDJPY,spike_up,1,is,107,1.0876636386369796,0.2045929968888518,240min
USDJPY,spike_up,2,is,107,0.07112166979759131,0.010213706287209579,240min
USDJPY,spike_up,4,is,107,-3.536261333302413,-0.3975822585725117,240min
USDJPY,spike_up,8,is,107,-10.858760882587212,-0.9243643856780961,240min
USDJPY,spike_up,12,is,107,-23.380674211539393,-1.6818257933018241,240min
USDJPY,spike_up,24,is,107,-29.428876876283113,-1.4359263560965443,240min
USDJPY,friday_pm,1,is,174,1.6653035569956434,1.0802286612980831,240min
USDJPY,friday_pm,1,oos,104,-0.4850260416665964,-0.15447100593396176,240min
USDJPY,friday_pm,2,is,174,2.619112861117723,1.7408265245996004,240min
USDJPY,friday_pm,2,oos,104,-2.572728365384644,-0.6799399421421225,240min
USDJPY,friday_pm,4,is,174,2.2439728486721733,1.4914849655553895,240min
USDJPY,friday_pm,4,oos,104,-3.7753325320513085,-0.9977731881641738,240min
USDJPY,friday_pm,8,is,174,1.660349655601539,0.7036247664885891,240min
USDJPY,friday_pm,8,oos,104,-0.7410338293094039,-0.15895480226773362,240min
USDJPY,friday_pm,12,is,174,-0.005784320036707805,-0.0008703574794848462,240min
USDJPY,friday_pm,12,oos,104,-4.439789807893134,-0.5230544767563413,240min
USDJPY,friday_pm,24,is,174,15.13892310223231,1.3678778037084307,240min
USDJPY,friday_pm,24,oos,102,0.22686491000190506,0.015724166805089184,240min
USDJPY,sunday_open,1,is,517,-0.14153518997522566,-0.23170877947226823,240min
USDJPY,sunday_open,1,oos,312,1.1494290865384618,1.1558064655020777,240min
USDJPY,sunday_open,2,is,517,-1.2051206700858634,-1.0690546699399197,240min
USDJPY,sunday_open,2,oos,312,1.171021634615373,0.6961219962388571,240min
USDJPY,sunday_open,4,is,517,-3.9272626167675013,-1.6887849695712174,240min
USDJPY,sunday_open,4,oos,312,1.253834134615389,0.46929051886654144,240min
USDJPY,sunday_open,8,is,517,-0.4190774103627101,-0.1148136739216198,240min
USDJPY,sunday_open,8,oos,311,1.538589903067537,0.3863148741065019,240min
USDJPY,sunday_open,12,is,517,4.894101182086434,1.145301006627085,240min
USDJPY,sunday_open,12,oos,307,4.336607085116013,0.8215475201980127,240min
USDJPY,sunday_open,24,is,517,1.2966622693991832,0.1687777507244885,240min
USDJPY,sunday_open,24,oos,306,9.736015236799135,1.1148807407308214,240min
