pair,dir,t_in,t_out,entry,sl,tp,exit,reason,lots,risk_pct,risk_usd,pips,pnl,spread_cost,slip_cost,commission,equity_at_entry,hold_h
GBPUSD,1,2024-05-27 02:04:00+00:00,2024-05-27 02:32:00+00:00,1.274275,1.2738474400907716,1.275130119818457,1.2738274400907716,SL,0.01,1.5131525415061404,0.7064058274040522,-4.4755990922840105,-0.5175599092284011,0.1,0.04000000000000001,0.07,28.256233096162088,0.4666666666666667
GBPUSD,1,2024-05-27 07:04:00+00:00,2024-05-27 07:37:00+00:00,1.2745250000000001,1.2740149489909764,1.2755451020180475,1.2739949489909765,SL,0.01,1.8788449559388503,0.6786762891364378,-5.30051009023591,-0.6000510090235911,0.1,0.04000000000000001,0.07,27.147051565457513,0.55
USDCHF,1,2024-05-27 07:01:00+00:00,2024-05-27 08:23:00+00:00,0.9150750000000001,0.9146837962696533,0.9158574074606937,0.9146637962696533,SL,0.01,1.5747935559508308,0.6786762891364378,-4.112037303467542,-0.5193661506944831,0.10928066005518673,0.0437122640220747,0.07,27.147051565457513,1.3666666666666667
USDJPY,1,2024-05-27 05:01:00+00:00,2024-05-28 02:43:00+00:00,156.793,156.69160236218832,156.9957952756234,156.6896023621883,SL,0.01,2.3822015343242473,0.6786762891364378,-10.339763781169609,-0.729453150406562,0.06377835745218217,0.025511342980872872,0.07,27.147051565457513,21.7
AUDUSD,1,2024-06-02 22:01:00+00:00,2024-06-02 22:01:00+00:00,0.66572,0.665423577610199,0.666312844779602,0.665403577610199,SL,0.02,2.3434284607987865,0.6324545313833219,-3.1642238980100768,-0.7728447796020154,0.24000000000001798,0.08000000000000002,0.14,25.298181255332874,0.0
EURUSD,1,2024-06-02 22:01:00+00:00,2024-06-02 22:02:00+00:00,1.085325,1.0849915422548506,1.0859919154902993,1.0849715422548507,SL,0.01,1.3596459542136814,0.6131334118932714,-3.534577451493881,-0.4234577451493881,0.1,0.04000000000000001,0.07,24.52533647573086,0.016666666666666666
USDCAD,-1,2024-06-02 23:05:00+00:00,2024-06-03 00:25:00+00:00,1.362305,1.3627895524823994,1.3613358950352015,1.3613358950352015,TP,0.01,1.4757594581217715,0.6025469682645368,9.691049647986283,0.6413715099031629,0.10643725156999478,0.029362000433089508,0.07,24.101878730581472,1.3333333333333333
AUDUSD,1,2024-06-03 01:01:00+00:00,2024-06-03 01:08:00+00:00,0.6664350000000001,0.6659607261332389,0.6673835477335225,0.6659407261332388,SL,0.01,1.9167807872920335,0.6185812560121158,-4.942738667612634,-0.5642738667612635,0.10499999999997174,0.04000000000000001,0.07,24.743250240484635,0.11666666666666667
NZDUSD,1,2024-06-02 23:32:00+00:00,2024-06-03 01:41:00+00:00,0.614885,0.6145364692060767,0.6155820615878465,0.6155820615878465,TP,0.01,1.4460731373650224,0.6025469682645368,6.97061587846437,0.627061587846437,0.11499999999992072,0.04000000000000001,0.07,24.101878730581472,2.15
USDCAD,1,2024-06-09 22:01:00+00:00,2024-06-09 22:29:00+00:00,1.3768850000000001,1.3764305521116968,1.3777938957766065,1.376410552111697,SL,0.01,1.3305433142196348,0.6201509490392453,-4.744478883031977,-0.4145806209692151,0.09804740410418897,0.029051082697538283,0.07,24.80603796156981,0.4666666666666667
USDCHF,-1,2024-06-09 23:01:00+00:00,2024-06-10 00:38:00+00:00,0.89621,0.8967532712273216,0.8951234575453567,0.8967732712273216,SL,0.01,2.4852447770438393,0.6097864335150149,-5.632712273216933,-0.6985036178146788,0.11716004061551118,0.044632396424945056,0.07,24.391457340600596,1.6166666666666667
USDCAD,1,2024-06-10 04:02:00+00:00,2024-06-10 05:52:00+00:00,1.3772100000000003,1.3765027661276483,1.378624467744704,1.3764827661276484,SL,0.01,2.1674230068021125,0.5923238430696479,-7.272338723518512,-0.5980486435270229,0.0762410961291504,0.029044227096811665,0.07,23.692953722785916,1.8333333333333333
NZDUSD,1,2024-06-10 05:54:00+00:00,2024-06-10 09:56:00+00:00,0.6108750000000001,0.6103423424311902,0.6119403151376196,0.6103223424311902,SL,0.01,2.3063856161424785,0.5773726269814723,-5.526575688098445,-0.6226575688098446,0.10500000000002725,0.04000000000000001,0.07,23.094905079258893,4.033333333333333
EURUSD,-1,2024-06-16 21:05:00+00:00,2024-06-16 21:09:00+00:00,1.0703250000000002,1.0706255345615276,1.0697239308769455,1.0706455345615276,SL,0.01,1.3373587194055374,0.5618061877612263,-3.205345615273636,-0.3905345615273636,0.1700000000001145,0.04000000000000001,0.07,22.472247510449048,0.06666666666666667
USDJPY,1,2024-06-16 23:12:00+00:00,2024-06-17 00:00:00+00:00,157.5645,157.478295579195,157.73690884161005,157.47629557919498,SL,0.01,2.477641134089755,0.552042823723042,-8.820442080502744,-0.6297988176589742,0.06346607262428823,0.025386429049690764,0.07,22.081712948921684,0.8
EURUSD,-1,2024-06-17 00:01:00+00:00,2024-06-17 00:18:00+00:00,1.0701100000000001,1.0705126701646048,1.0693046596707905,1.0705326701646047,SL,0.01,1.8770826796196554,0.5362978532815678,-4.226701646046216,-0.4926701646046216,0.1,0.04000000000000001,0.07,21.45191413126271,0.2833333333333333
USDCAD,1,2024-06-17 00:01:00+00:00,2024-06-17 00:22:00+00:00,1.373755,1.3732894092638055,1.3746861814723894,1.3732694092638056,SL,0.01,1.5798978010281388,0.5362978532815678,-4.855907361944745,-0.42347695636738314,0.0982707979224798,0.029117273458513344,0.07,21.45191413126271,0.35
USDCAD,1,2024-06-17 01:01:00+00:00,2024-06-17 06:01:00+00:00,1.373885,1.3733701657449622,1.3749146685100757,1.3749146685100757,TP,0.01,1.8247615662195904,0.5133941752572676,10.296685100756875,0.6794575674642984,0.08734355495539872,0.029114518318490996,0.07,20.535767010290705,5.0
EURUSD,-1,2024-06-23 21:23:00+00:00,2024-06-23 21:24:00+00:00,1.0687550000000001,1.069038593431054,1.0681878131378926,1.069058593431054,SL,0.01,1.3367448928687538,0.5303806144438751,-3.0359343105379466,-0.37359343105379467,0.1200000000000145,0.04000000000000001,0.07,21.215224577755002,0.016666666666666666
GBPUSD,-1,2024-06-24 00:01:00+00:00,2024-06-24 00:31:00+00:00,1.263605,1.2641002319153045,1.2626145361693912,1.2641202319153044,SL,0.01,2.3761667780153513,0.5210407786675302,-5.152319153043372,-0.5852319153043373,0.1,0.04000000000000001,0.07,20.841631146701207,0.5
EURUSD,-1,2024-06-24 00:01:00+00:00,2024-06-24 00:32:00+00:00,1.068615,1.069021872182225,1.0678012556355503,1.069041872182225,SL,0.01,1.9522089195467773,0.5210407786675302,-4.268721822249244,-0.4968721822249244,0.1,0.04000000000000001,0.07,20.841631146701207,0.5166666666666667
USDJPY,1,2024-06-30 22:02:00+00:00,2024-06-30 22:02:00+00:00,160.9185,160.86403252563565,161.02743494872868,160.86203252563564,SL,0.01,1.7129895620268505,0.4939881762292987,-5.646747436435362,-0.42090728762916396,0.14292949536564245,0.02485730354185504,0.07,19.759527049171947,0.0
USDCAD,-1,2024-07-08 02:17:00+00:00,2024-07-08 02:53:00+00:00,1.36346,1.36399209795085,1.3623958040983,1.3640120979508499,SL,0.01,2.018011842784767,0.48346549403856964,-5.520979508499835,-0.4749242008199607,0.08434424185526658,0.029337127601836512,0.07,19.338619761542784,0.6
EURUSD,1,2024-07-21 22:00:00+00:00,2024-07-21 22:00:00+00:00,1.0889250000000001,1.088680045402559,1.0894149091948824,1.088660045402559,SL,0.01,1.2985504174015527,0.4715923890180706,-2.6495459744113603,-0.33495459744113604,0.1,0.04000000000000001,0.07,18.863695560722824,0.0
GBPUSD,1,2024-07-21 22:17:00+00:00,2024-07-21 22:39:00+00:00,1.2923400000000003,1.2919850919876086,1.2930498160247834,1.2930498160247834,TP,0.01,1.9154459177498866,0.4632185240820422,7.098160247831498,0.6398160247831497,0.11000000000006001,0.04000000000000001,0.07,18.528740963281688,0.36666666666666664
USDJPY,-1,2024-07-21 22:19:00+00:00,2024-07-21 23:00:00+00:00,157.357,157.41810957251195,157.2347808549761,157.2347808549761,TP,0.01,2.095932387398763,0.4632185240820422,12.221914502390518,0.7066997656532927,0.06354976264163653,0.025419905056654615,0.07,18.528740963281688,0.6833333333333333
EURUSD,1,2024-07-21 23:01:00+00:00,2024-07-22 00:02:00+00:00,1.0900850000000002,1.08965219476037,1.0909506104792608,1.08963219476037,SL,0.01,2.177608294541308,0.49688141884295334,-4.528052396302051,-0.5228052396302052,0.1,0.04000000000000001,0.07,19.875256753718133,1.0166666666666666
USDCAD,1,2024-07-22 01:02:00+00:00,2024-07-22 01:56:00+00:00,1.371615,1.371049592577727,1.372745814844546,1.372745814844546,TP,0.01,2.1300671334721084,0.48381128785219824,11.308148445459132,0.7544404184453459,0.0874881070853727,0.02916270236181436,0.07,19.352451514087928,0.9
NZDUSD,-1,2024-07-28 23:01:00+00:00,2024-07-28 23:17:00+00:00,0.588605,0.5889681209502048,0.5878787580995906,0.5889881209502048,SL,0.01,1.8059526625156788,0.5026722983133318,-3.831209502047628,-0.4531209502047628,0.1,0.04000000000000001,0.07,20.106891932533273,0.26666666666666666
EURUSD,1,2024-07-29 01:30:00+00:00,2024-07-29 03:48:00+00:00,1.086725,1.0862699857842764,1.087635028431447,1.0862499857842765,SL,0.01,2.3151496785664993,0.4913442745582127,-4.7501421572349045,-0.5450142157234905,0.1,0.04000000000000001,0.07,19.65377098232851,2.3
NZDUSD,-1,2024-08-04 22:01:00+00:00,2024-08-04 22:01:00+00:00,0.5950450000000002,0.5954150074889681,0.5943049850220642,0.5954350074889682,SL,0.01,1.9363242386056991,0.47771891916512543,-3.9000748896800275,-0.46000748896800275,0.24999999999997247,0.04000000000000001,0.07,19.10875676660502,0.0
NZDUSD,-1,2024-08-11 22:08:00+00:00,2024-08-11 22:08:00+00:00,0.599605,0.5998815217391102,0.5990519565217797,0.5999015217391103,SL,0.01,1.4827897302571993,0.46621873194092545,-2.965217391102115,-0.3665217391102115,0.19000000000002348,0.04000000000000001,0.07,18.648749277637016,0.0
NZDUSD,-1,2024-08-11 23:31:00+00:00,2024-08-11 23:51:00+00:00,0.59904,0.5993926630434595,0.598334673913081,0.5994126630434595,SL,0.01,1.9289938423330286,0.4570556884631701,-3.7266304345950907,-0.4426630434595091,0.11500000000003725,0.04000000000000001,0.07,18.282227538526804,0.3333333333333333
EURUSD,1,2024-08-12 01:01:00+00:00,2024-08-12 03:05:00+00:00,1.0920550000000002,1.091671600815252,1.0928217983694968,1.0916516008152521,SL,0.01,2.1491510336717288,0.4459891123766824,-4.033991847480767,-0.4733991847480767,0.1,0.04000000000000001,0.07,17.839564495067297,2.066666666666667
AUDUSD,1,2024-08-18 22:01:00+00:00,2024-08-18 22:01:00+00:00,0.667235,0.6669047903166738,0.6678954193666523,0.6668847903166738,SL,0.01,1.901454221041775,0.43415413275798054,-3.5020968332621916,-0.42020968332621916,0.17000000000000348,0.04000000000000001,0.07,17.36616531031922,0.0
USDCAD,-1,2024-08-18 22:01:00+00:00,2024-08-18 22:18:00+00:00,1.3678100000000002,1.3681375328477918,1.367154934304417,1.3681575328477917,SL,0.01,1.3788758202824252,0.43415413275798054,-3.475328477915429,-0.3240797682364823,0.11331983243287899,0.02924382772461087,0.07,17.36616531031922,0.2833333333333333
USDCAD,-1,2024-08-19 01:30:00+00:00,2024-08-19 06:22:00+00:00,1.3667400000000003,1.3672582524295187,1.3657034951409637,1.3672782524295186,SL,0.01,2.2812632658210954,0.4155468964689129,-5.382524295183266,-0.46382210919291644,0.08048348625191584,0.029266722273438985,0.07,16.621875858756518,4.866666666666666
AUDUSD,1,2024-09-01 23:10:00+00:00,2024-09-01 23:28:00+00:00,0.6772950000000001,0.6769215423409043,0.6780419153181917,0.6769015423409043,SL,0.01,2.311278727525393,0.40395134373909003,-3.9345765909581942,-0.46345765909581943,0.10500000000002725,0.04000000000000001,0.07,16.1580537495636,0.3
USDCAD,-1,2024-09-08 22:47:00+00:00,2024-09-08 22:59:00+00:00,1.356295,1.356724226951978,1.3554365460960442,1.3567442269519778,SL,0.01,2.0164278182197295,0.3923649022616945,-4.492269519777992,-0.4012162560341218,0.12902797695194354,0.029492109017580988,0.07,15.69459609046778,0.2
AUDUSD,1,2024-09-15 22:01:00+00:00,2024-09-15 22:01:00+00:00,0.6709250000000001,0.6706219220177321,0.6715311559645363,0.670601922017732,SL,0.01,1.9817593334449168,0.3823344958608415,-3.2307798226804962,-0.39307798226804963,0.260000000000038,0.04000000000000001,0.07,15.293379834433658,0.0
NZDUSD,1,2024-09-15 22:32:00+00:00,2024-09-15 22:33:00+00:00,0.61648,0.6162150903772563,0.6170098192454875,0.6161950903772563,SL,0.01,1.7778809139037712,0.37250754630414024,-2.849096227437453,-0.3549096227437453,0.10999999999999899,0.04000000000000001,0.07,14.900301852165608,0.016666666666666666
EURUSD,-1,2024-10-13 21:29:00+00:00,2024-10-13 21:29:00+00:00,1.0931200000000003,1.0934039733858498,1.0925520532283013,1.0934239733858497,SL,0.01,1.9523253919206527,0.3636348057355465,-3.039733858494209,-0.3739733858494209,0.18999999999991246,0.04000000000000001,0.07,14.545392229421862,0.0
USDCAD,1,2024-10-13 22:01:00+00:00,2024-10-13 22:39:00+00:00,1.37694,1.3765125581891375,1.3777948836217253,1.3777948836217253,TP,0.01,2.190527202452616,0.3542854710893111,8.548836217252553,0.5508575694839684,0.1379871308843613,0.02904992229145787,0.07,14.171418843572441,0.6333333333333333
USDCAD,1,2024-10-27 22:23:00+00:00,2024-10-27 22:25:00+00:00,1.38975,1.3894070037613584,1.3904359924772836,1.3893870037613585,SL,0.01,1.6764002131750184,0.3680569103264102,-3.629962386415553,-0.3311953507044831,0.09713977334052618,0.02878215506386041,0.07,14.72227641305641,0.03333333333333333
NZDUSD,-1,2024-11-17 23:26:00+00:00,2024-11-17 23:39:00+00:00,0.586025,0.5863580320018166,0.5853589359963668,0.5863780320018166,SL,0.01,2.314155554914004,0.3597770265587982,-3.530320018165778,-0.4230320018165778,0.10499999999997174,0.04000000000000001,0.07,14.391081062351926,0.21666666666666667
AUDUSD,-1,2024-12-01 22:51:00+00:00,2024-12-01 22:51:00+00:00,0.651105,0.6513465914152929,0.6506218171694143,0.651366591415293,SL,0.01,1.7296002773605208,0.3492012265133837,-2.6159141529291663,-0.33159141529291664,0.1,0.04000000000000001,0.07,13.968049060535348,0.0
AUDUSD,-1,2024-12-01 23:01:00+00:00,2024-12-01 23:01:00+00:00,0.65083,0.6511164777427719,0.6502570445144561,0.651136477742772,SL,0.01,2.100822297291439,0.3409114411310608,-3.0647774277192674,-0.37647774277192675,0.180000000000069,0.04000000000000001,0.07,13.636457645242432,0.0
AUDUSD,-1,2025-01-01 23:01:00+00:00,2025-01-01 23:01:00+00:00,0.6184000000000001,0.6186527406962552,0.6178945186074897,0.6186727406962552,SL,0.01,1.906041322190067,0.3314994975617626,-2.7274069625515818,-0.3427406962551582,0.19999999999997797,0.04000000000000001,0.07,13.259979902470505,0.0
NZDUSD,-1,2025-01-05 23:03:00+00:00,2025-01-05 23:03:00+00:00,0.56094,0.5612108759477471,0.5603982481045059,0.5612308759477471,SL,0.01,2.097011160223239,0.3229309801553837,-2.9087594774712677,-0.3608759477471268,0.17000000000000348,0.04000000000000001,0.07,12.917239206215347,0.0
AUDUSD,1,2025-02-16 23:15:00+00:00,2025-02-16 23:22:00+00:00,0.6354050000000001,0.635097113702142,0.6360207725957164,0.6350771137021419,SL,0.01,2.452034012718766,0.31390908146170554,-3.27886297858182,-0.397886297858182,0.12000000000000899,0.04000000000000001,0.07,12.55636325846822,0.11666666666666667
NZDUSD,1,2025-03-16 22:02:00+00:00,2025-03-16 22:02:00+00:00,0.5751700000000001,0.5749056630714947,0.5756986738570107,0.5748856630714947,SL,0.01,2.1740957305892925,0.30396192401525096,-2.8433692850537984,-0.35433692850537984,0.140000000000029,0.04000000000000001,0.07,12.158476960610038,0.0
NZDUSD,1,2025-03-23 22:02:00+00:00,2025-03-23 22:04:00+00:00,0.574275,0.5739964607855023,0.5748320784289953,0.5739764607855022,SL,0.01,2.3596739257591364,0.29510350080261644,-2.9853921449773946,-0.36853921449773946,0.16999999999994797,0.04000000000000001,0.07,11.804140032104659,0.03333333333333333
USDCAD,-1,2025-09-21 22:01:00+00:00,2025-09-21 22:02:00+00:00,1.3777600000000003,1.3781263218507,1.3770273562986008,1.3781463218507,SL,0.01,2.3250391263503327,0.285890020440173,-3.8632185069964464,-0.350398509682125,0.1379050052258909,0.029032632679131337,0.07,11.43560081760692,0.016666666666666666
USDCAD,1,2025-09-28 22:01:00+00:00,2025-09-28 23:01:00+00:00,1.3943400000000001,1.394009982106672,1.3950000357866565,1.3939899821066721,SL,0.01,2.1351342038712993,0.2771300576981199,-3.5001789332800293,-0.321027649875929,0.14702296426984143,0.028687407662406586,0.07,11.085202307924796,1.0
NZDUSD,-1,2025-09-28 22:02:00+00:00,2025-09-28 23:27:00+00:00,0.5773100000000001,0.577579845157776,0.5767703096844482,0.5775998451577761,SL,0.01,2.434282661517253,0.2771300576981199,-2.8984515777596975,-0.35984515777596976,0.13499999999994625,0.04000000000000001,0.07,11.085202307924796,1.4166666666666667
USDCAD,1,2025-11-02 23:58:00+00:00,2025-11-02 23:58:00+00:00,1.401845,1.4015203331859436,1.4024943336281128,1.4015003331859437,SL,0.01,2.2259930533866763,0.2601082375068224,-3.4466681405631583,-0.3158665644606329,0.11413530026496366,0.02853382506625198,0.07,10.404329500272896,0.0
USDCAD,-1,2026-01-02 00:09:00+00:00,2026-01-02 01:05:00+00:00,1.371625,1.371950590337385,1.3709738193252303,1.3709738193252303,TP,0.01,2.3529414084936975,0.25221157339530653,6.51180674769769,0.4047512437946006,0.11300464777181535,0.0291624897475622,0.07,10.088462935812263,0.9333333333333333
NZDUSD,-1,2026-01-18 22:17:00+00:00,2026-01-18 22:17:00+00:00,0.574165,0.5744215940752426,0.573651811849515,0.5744415940752426,SL,0.01,2.4453334397884103,0.2623303544901716,-2.765940752426088,-0.3465940752426088,0.29999999999996696,0.04000000000000001,0.07,10.493214179606863,0.0
USDCAD,1,2026-01-18 23:01:00+00:00,2026-01-18 23:01:00+00:00,1.3919599999999999,1.3916447574698279,1.3925904850603439,1.391624757469828,SL,0.01,2.2320126350771794,0.25366550260910636,-3.3524253017191974,-0.31084207173476236,0.18678697663720725,0.028736457944193806,0.07,10.146620104364255,0.0
USDJPY,1,2026-06-28 21:32:00+00:00,2026-06-28 21:32:00+00:00,161.77249999999998,161.7463946973914,161.82471060521715,161.74439469739139,SL,0.01,1.6406476300115287,0.2458944508157373,-2.810530260859423,-0.24373349987540674,0.09890432551880657,0.024726081379715346,0.07,9.835778032629491,0.0
USDCAD,1,2026-07-05 22:02:00+00:00,2026-07-05 22:02:00+00:00,1.42031,1.4200356406503827,1.4208587186992345,1.4200156406503828,SL,0.01,2.0138421825673722,0.23980111331885212,-2.9435934961719035,-0.27725007189781836,0.1337736128027772,0.028162865853229226,0.07,9.592044532754084,0.0
USDCAD,-1,2026-08-16 22:01:00+00:00,2026-08-16 22:01:00+00:00,1.3871900000000001,1.3874579353343968,1.386654129331207,1.3874779353343967,SL,0.01,2.073579855058283,0.23286986152140662,-2.879353343965274,-0.27756733713227993,0.194638081301042,0.028835271303858878,0.07,9.314794460856266,0.0
AUDUSD,1,2026-08-16 22:38:00+00:00,2026-08-16 23:52:00+00:00,0.7087100000000002,0.7085159791436478,0.709098041712705,0.7084959791436478,SL,0.01,2.1469069405487677,0.22593067809309964,-2.1402085635235935,-0.28402085635235935,0.10500000000002725,0.04000000000000001,0.07,9.037227123723985,1.2333333333333334
